area,bedrooms,garage,rent,district_te,type_te
45,2,0,1530,3185.651963828596,3730.9504340387093
79,3,2,5950,3498.068979976277,3362.6508602540075
26,1,0,1000,3174.4662822340915,2259.3232552356967
48,2,1,3000,3188.73702217573,2260.6546201525666
50,1,0,1300,2497.121575764892,3396.3085073197517
64,3,1,1600,3156.2682719647487,3410.1714838991097
43,1,0,2500,3135.7405476262866,3344.182314225712
62,2,0,1800,3237.937703433354,3336.8552381714035
36,2,0,2800,3217.145172834716,2228.795058989006
36,1,0,1429,2837.6792798230813,3335.4816893697675
47,2,1,4000,3461.706106247213,3346.7829785303966
25,1,0,850,3274.5769822040434,3465.1926267832746
50,1,1,1600,3206.1640480568826,3293.8782449578725
47,1,1,3200,4099.112315370489,3349.6331151828194
30,1,0,3000,3645.7240985985572,3387.4513692610785
46,2,1,2900,3281.5529542553945,3344.349007748992
39,2,1,1750,3167.3137886756836,3354.4898355406017
39,1,0,1000,3222.765371555919,3448.29735444027
39,1,1,4800,5281.023657359936,3409.4084876562856
25,1,0,2500,2723.1745624029604,2165.305510827897
28,1,1,2461,2522.974108326545,2291.031796144197
50,2,1,2300,3146.1558813041706,3348.475210856939
115,3,2,6800,3080.640263135323,3312.9325475605583
40,1,0,819,3144.893612126824,3453.3583903390445
40,1,0,2000,2571.684767406676,3312.5029711890957
46,2,1,1284,3313.309708778256,3392.3823618427723
42,1,0,940,3132.881743220925,3374.5219706436715
51,2,1,1800,3255.470058655126,3387.949852870721
32,1,0,2800,3365.400970401899,2222.842197736685
48,2,0,1680,3095.352617188129,3363.2035317529608
55,2,1,3500,3085.8295115326405,3389.6124858298203
90,3,2,2200,4354.34662705442,3374.592595408657
25,1,0,2600,3766.1008548789846,2152.344011411764
44,2,1,2000,3237.095214637086,3377.0753505460716
54,1,0,5000,4146.661945269275,3351.4753189191274
37,2,0,1850,3466.091146815382,3270.8594763265733
40,1,1,2700,5262.1848929529815,3437.7364053005017
25,1,0,1654,3250.203700662525,2251.373147046402
80,3,1,3000,3323.1178360607814,3345.6425259382854
27,1,0,1900,3694.087220919127,3350.0704828994344
33,1,1,3500,2766.987726928867,2229.903944903017
30,1,0,950,3273.1737660072044,3468.6408187838506
80,3,2,3600,3438.3445032447194,3369.327323932116
53,2,1,2000,2749.7604380353578,3424.3415867430876
80,2,2,4000,3321.391585849639,3359.8612649075662
84,3,2,2300,3227.4546583599767,3378.8414144874864
62,2,1,2550,3208.7285628020977,3285.446829669042
42,2,1,1600,3143.189691700198,3427.647518935227
21,1,0,900,3082.1294661663537,2200.8835453148263
33,1,0,2500,3695.0028561738454,3386.75699978726
81,3,2,3475,3326.395329589838,3425.4806545319034
24,1,0,2240,3109.675802465417,2228.215079794183
33,1,1,1938,2826.5390601984586,2254.2828798638734
65,2,1,5000,3266.7805332268244,3301.9817391371853
52,2,1,1700,3149.088768412686,3394.2957488691904
56,1,1,4800,4399.440401550314,3360.7979079642478
75,2,0,2350,3185.079054723045,3394.989339829567
80,3,1,2399,3709.3008053367607,3302.726178001636
30,1,0,850,3154.754982202097,3469.2447476277553
52,2,1,1800,3099.0903870755456,3346.0230406734854
57,2,1,3800,3345.949893525486,3398.3746600461573
39,2,1,2300,2992.842773594818,3370.4027532159816
62,3,1,3200,3097.955392129098,3397.606343080998
46,1,2,2850,4552.109881683498,2182.5053046072767
78,3,1,2832,3193.0210919698284,3382.5798179550684
23,1,0,2570,2763.4310720850326,2218.5618172048307
38,2,1,1340,2991.899086863439,3391.1912671444543
93,2,2,5200,3204.574157866348,3358.682976229771
27,1,0,3300,3961.6985326282625,3419.889103083098
28,1,1,2350,5171.591196099439,2241.783361895202
62,3,1,1650,3222.7883873082997,3307.579039339851
33,1,0,900,3331.2280115010076,3399.2842003664814
36,1,1,1629,2723.5213751483966,2282.9278799940507
32,1,1,3100,3736.3377023695098,2181.942159526252
35,1,0,1194,2727.901134749554,2212.39282429299
50,2,0,3000,3126.4936629689355,3350.010935474467
29,1,0,2000,2769.130328031385,3307.991480560021
28,1,0,2400,3068.968473674912,3394.604714547516
30,1,0,650,3046.2256607534932,3389.672909062316
80,3,1,2500,3311.985235354812,3389.6570185889027
125,2,1,4500,4477.146821391561,3340.5986453390806
24,1,0,1600,3185.622793987215,3377.9623559624765
71,2,1,3870,3259.0224778730703,3342.9099565792662
19,1,0,816,3210.199517705655,2247.9424382960465
70,2,2,5100,4059.4587425455343,3372.8363433938043
20,1,0,650,3178.154336490081,3481.1147740996134
46,2,1,1650,3231.9977209693066,3340.955507143438
35,2,0,2000,2775.1286803769444,3326.0357183011433
45,1,1,2800,3536.391476464104,3369.5270517109484
25,1,1,2580,2607.2060163796914,2233.026501580841
52,2,1,2340,3065.394779416745,3447.9575643769103
25,0,0,3500,3738.365540812016,2253.374450014605
55,1,1,5000,3859.854847590642,3405.2270971009334
72,2,1,2057,4300.258103277144,3300.031803729567
32,1,1,2200,3702.394042326308,2221.453958036898
60,2,1,3200,4047.0650256935346,3355.7755307722728
40,1,1,1609,2431.8485085577863,3351.992020459389
26,1,0,1200,2841.166628990913,2195.5238831763722
70,3,1,2800,3237.2451726545287,3437.3536208224286
24,1,0,3009,2428.894339371494,2181.9520653853765
66,3,1,2310,3231.130436593903,3367.317511136872
77,3,2,2420,3228.4366821318145,3339.620293500025
72,2,2,3800,2890.8381389878186,3356.7860551516455
80,2,2,6000,4244.755745800189,3340.4776787363476
89,2,2,7000,3499.7159946555985,3296.0092307585414
80,2,2,4000,3315.822166184696,3405.402575060674
100,3,2,3800,3348.614788974493,3475.472247281837
30,1,0,4850,3827.0275129052907,2263.674331796541
26,1,0,3000,3741.295735814109,2229.517670629541
96,3,1,5000,4232.3033095810715,3327.4709740046887
30,1,0,790,3171.3689691784703,2218.7631086559973
70,1,1,7000,4035.4565396034,3317.362534687126
54,2,1,2000,4179.796405823887,3370.904831205402
48,1,1,1475,3030.739930999991,3360.000606294795
30,1,0,2705,5201.280754228729,3366.0959604662057
30,1,0,1750,2885.315303433953,3392.5341630476432
70,2,0,1759,2416.2944498852203,3362.490949516738
65,2,1,3000,3125.638910208135,3317.107458915208
39,1,1,1980,5184.874802308236,3328.9359580017094
26,1,0,730,3190.6433246815454,3489.8865779626303
27,1,0,2500,3233.191163547041,2188.274347570071
50,1,0,1350,3059.6313993974286,3364.3126832350013
48,1,1,2430,3840.243276442297,3357.0014672305765
107,3,2,5400,3488.1468673031104,3695.793629472164
38,1,1,2230,3108.1757110115473,2206.5659046323617
24,1,0,3500,4187.674533043836,2254.367191793731
45,1,1,3000,5133.579854583492,3359.5890761784303
14,1,0,1500,3317.149868276899,2241.119476029486
85,2,1,4200,2822.259403933496,3397.2037839227883
67,2,1,3300,3960.1769119656433,3292.3912095635724
50,1,0,1250,2504.8349389791615,3335.2325759984114
74,2,2,3200,3268.2088586807477,3355.202927477155
63,3,1,2500,3070.940718622073,3333.033567457917
14,1,0,1500,3297.2807805797147,3415.141018998334
35,1,0,1200,3070.5282955201615,2212.5614087237986
62,2,1,2300,3159.9039402247154,3329.1896539751756
26,1,0,3500,3623.755603178713,2241.006576252771
58,2,1,5000,4095.430563436387,3391.3255720725338
47,2,2,2800,3100.1127887069524,3353.9518074165594
52,2,1,1986,3186.4248757219366,3334.5172418190555
49,1,0,3369,3489.6257633207783,3393.6724869013406
30,1,1,3696,4070.722966515017,2237.7396967261634
45,2,1,1700,3202.3160276528383,3391.8943578755143
82,2,1,7000,2853.382247742963,3381.357327084509
29,1,0,2500,3774.9890690952207,3402.394150528085
45,1,0,950,3223.089904708402,3499.7732926438407
56,3,1,2700,3170.9052427615607,3394.839117095063
35,1,1,1200,2805.838792209042,2212.7717041252995
78,2,1,3900,3928.819712081787,3319.6726695786265
50,2,1,1500,3580.640967575223,3386.2536601726533
45,2,0,1800,3266.6187606078506,3416.9955146290763
75,2,1,2400,3172.7688539940345,3301.2384179124756
80,2,2,11500,4441.954293726399,3337.3349339728497
42,1,1,3200,4435.547441504776,3356.741807104362
44,1,1,2200,3114.435504911324,3388.9689798170434
100,3,1,7270,4495.864766205911,3311.51249865316
36,1,1,3696,3973.4964377407337,2271.312707471296
42,1,1,1999,2618.6360372890035,3389.7371230512713
59,2,1,2800,3138.2441832960735,3316.517174995617
37,2,0,1300,3174.970450137441,3380.92218951604
40,1,1,1800,3237.3064822879765,3250.4133766337623
100,2,1,5650,3266.7796955272843,3477.8482119900814
84,2,1,5900,4189.720773074949,3344.8609327045024
44,1,1,6500,4015.151014450557,3318.709819826234
85,2,1,3500,3644.0669455623406,3351.2757032889463
65,2,1,3000,3283.6646686677523,3351.970247510913
45,1,1,3000,3034.599873753378,3371.1964595551385
43,1,1,1790,3424.0529899419334,3360.5616838660817
43,1,1,5500,3572.458692098525,3389.2199916726418
172,4,1,12000,4009.605601300794,3391.644441391379
70,2,1,1300,3601.748396950548,3336.3277575962047
60,2,1,2300,3153.7085536571844,3354.135589276295
94,2,1,2712,4433.644890718222,3416.6353506217124
27,1,1,2020,3762.3673564014925,3320.897059374282
66,1,2,5400,5221.743872648081,3399.4766802908953
68,2,1,10310,4244.229318822909,3364.5574687821872
70,2,1,5500,3474.915085487983,3300.9999771259045
33,1,1,2300,4113.689747035167,2227.467040376907
25,1,0,1800,3841.2117810590444,2290.5250835942265
90,2,1,7500,3694.534894524932,3371.8448700962153
25,1,1,3696,3962.2523244646927,2272.8495438928294
65,2,1,4000,2727.6806327652375,3338.1057378803334
45,1,0,984,3135.593173247787,3336.3434165372664
80,3,1,8000,3879.1346784231714,3383.8317964079365
81,3,1,3600,3588.65240855783,3352.946024940399
84,3,1,3300,3646.7339533164377,3365.198004472459
70,2,0,1800,3228.97518481153,3347.12140421392
34,1,0,1190,3134.2630875945865,3362.3740592612476
40,3,0,900,3110.0551958556152,3434.6655710547384
50,2,2,1300,3213.3648099882125,3419.5541363535813
103,2,1,5153,4310.988156171578,3400.961072248195
92,2,2,6900,3059.001124003954,3325.9187932105515
69,2,2,2650,3311.1543419207073,3345.234187614763
70,2,1,4366,3201.9509603770484,3424.7033716853084
48,2,1,1350,3025.2846867790936,3379.458072710909
60,1,1,4600,3127.9475313140556,3329.8564675314497
64,2,1,2800,3175.6228583114876,3370.6697492236385
50,2,1,1300,2734.9623452590845,3343.861216301078
85,3,1,1944,3175.559203835605,3375.1423250833045
66,3,1,4000,3221.113275023085,3371.2109381126193
49,2,1,1200,2727.5962412900376,3313.4098348184693
37,1,1,2700,3807.2196205462546,3369.289544242171
34,1,0,1500,2653.0630120214,2222.0191379227426
164,2,2,4600,2880.797827146111,3341.860903573514
37,1,1,2000,2759.2107184179017,3378.0498637568626
84,3,2,3000,3335.181143931647,3267.3202623958678
60,1,0,1230,3147.5766418510634,3384.076834506923
70,1,0,1500,3279.6834689081434,3492.925984664626
80,1,1,1250,3041.293359345941,3495.3879563689998
70,1,1,1998,2537.8161650728007,3535.6981795865026
37,1,1,3300,3242.0495370863196,3298.5563061642824
232,4,6,3000,3213.2996935181723,3420.541519251254
40,1,0,950,3220.101202607619,3458.4839263671292
29,1,0,1007,3087.545232810114,2263.9310979383936
110,2,1,1305,3278.851717885933,3541.6506887092683
175,2,1,3000,3116.2002580256817,3455.6005036468164
49,1,1,1420,3026.9389253701993,2258.328381382863
38,2,0,1200,3248.3616315599756,3391.1884741621575
80,1,1,1320,3197.0587017617427,3485.5382123862464
34,1,0,1000,2865.753025876568,2173.6240671711284
60,2,1,1828,3184.790231713963,3358.3226949473938
86,2,2,2197,3150.394898497172,3666.1430355772363
80,2,0,2000,3276.0219749271496,3491.2789254450745
140,3,2,3850,3129.3133340425256,3488.103097398733
49,2,1,1800,3135.965788245037,3338.561200469753
60,2,1,2200,3143.1723659253234,3366.9019636614034
70,2,3,2000,3168.3063458271326,3428.862962689899
85,1,0,2500,3193.2368365371635,3325.7138828756197
59,2,2,1550,3132.484253416933,3436.3979289311496
30,1,0,1600,3693.1562771579206,2284.5529828895633
40,1,0,1133,3185.287034228096,3418.4124636950437
35,1,0,1130,3107.3053483967205,3486.434831820444
60,1,1,1544,3172.3832452299125,3307.3264157876847
85,2,0,2900,3552.893548418971,3436.79306866751
50,1,0,1300,3103.8836524829535,3561.6474313928493
40,1,0,1120,3270.0070437158497,3332.7083665542673
52,1,0,1400,3126.9681459238727,3493.608467562231
50,1,1,1400,3267.8085790167274,3515.4250869848474
85,2,1,2100,3279.3316105045474,3507.6093717000117
130,2,2,2000,3017.6677153952946,3530.4808438304285
54,1,0,2100,3095.896717267415,3315.340534160264
40,2,0,1312,3176.6869910855285,3619.7595820231245
35,2,0,2200,3084.1691004621784,3363.482729908152
130,2,1,2300,3278.119506658344,3337.6778870406106
35,1,0,750,3206.255947088017,3366.5902045388298
130,3,2,3200,3136.316003517712,3496.263602620032
47,2,1,1500,2742.376545376659,3325.1085700336166
38,1,0,1420,3082.3741750274908,3374.2155825094515
35,1,0,1580,3141.3086210425035,2287.153178342525
36,2,0,2200,3252.743666317319,3414.855767765879
55,2,0,1996,3692.741638167916,3365.035460752767
40,1,1,2950,3191.945606104056,2221.1283549286363
58,2,2,3402,3226.510892198485,3327.1313730647903
70,2,0,2710,5109.036638815828,3377.5617562339244
60,1,1,1249,3236.4547273729063,3359.297441796415
68,2,3,2483,3157.2739063191857,3315.9418354709474
60,1,0,1400,3243.173030416639,2234.4738749839703
50,2,0,2330,2851.5842908970635,3378.2688226007194
52,2,1,2600,3265.8394025380003,3319.321816832372
68,1,0,1904,2564.4499276848505,3425.5232712005663
30,1,0,1500,2800.616744618846,2243.134440587425
45,1,0,950,3162.7336355667862,3383.1029307079048
34,2,0,1800,3582.494689750051,3369.530626046042
34,1,0,700,2461.649413043817,3368.212407373339
30,1,0,1680,3210.8577457991923,2247.0468905047937
50,1,0,1159,3168.888308212667,3528.793795029228
55,1,0,1200,3124.1641890211754,3375.2205199231767
50,2,0,1114,2850.954672634555,3534.8910165828424
80,2,2,1768,3112.6177126891107,3430.8012670155126
60,1,1,2000,3432.926016481651,3371.3470733578874
39,1,0,1400,3214.6398799147023,3373.6817820505885
88,2,1,2680,3036.2702790252642,3601.0167447177114
40,1,1,1250,2498.141515513523,3378.274757639083
65,2,1,1200,3183.575689978715,3328.4992862438567
63,2,1,1308,3088.7447087313817,3353.859019882566
74,2,2,3500,3234.1040024827225,3347.2088548178745
47,1,0,2300,3476.4649954537977,3353.3482319003265
33,2,0,3000,3244.881648829502,3393.4868263787553
58,2,1,1550,3174.2492274222827,3314.950826344831
50,2,1,1200,3228.0151266970747,3382.320057580725
32,1,1,2000,2607.9345848508137,2234.7034666391237
61,2,1,2800,3163.3485266631706,3349.1976480880176
38,1,1,1800,3266.7784414098273,2240.1978149554466
100,2,1,2400,4027.1618367446663,3424.9983225388833
100,2,3,3900,3217.4845139999,3459.3074475738636
65,1,1,4800,2856.935201087593,3424.5599396140433
42,2,0,1500,3216.018659491869,3484.8310077926917
60,2,2,1850,2775.8156284254183,3360.127758990065
35,1,0,734,3011.7340215841514,3539.3971656119043
35,1,0,2200,3338.8832144354915,3423.914934166115
30,1,0,1050,2557.8325631377556,3359.4851626731497
75,1,0,1900,3310.056675584658,3398.185718923046
69,2,0,1800,2707.1163249478514,3392.2497765657254
52,1,0,2100,3205.3213474512604,3400.193765976426
57,2,0,2200,3087.9747811179177,3324.6322151900113
20,1,0,1963,2606.9702189456016,3388.235984500883
52,2,1,2742,2866.1050655820995,3335.975057713699
75,2,1,1850,3184.7728268012256,3336.9725786498902
125,3,1,1800,3159.6713297119168,3501.3429330948507
100,3,0,1788,3107.9163655135985,3534.515574956325
35,1,0,1200,2747.1708925636913,2184.5300510597986
50,1,1,2657,3304.7724846637766,3303.9532283445146
40,1,1,2434,3162.0034885942514,3323.079574575415
40,1,0,1000,2759.9457447564578,2167.495115454417
50,2,0,1350,3039.8764266115786,3856.1242233555804
163,3,2,4100,3090.9860122430027,3439.8737224409992
45,1,1,2400,3320.214045043271,3370.833706123913
50,1,2,3707,3951.1909983031023,3362.551125332295
34,1,1,1252,3165.105741750555,3371.0769106992566
130,3,2,3700,3264.180066568535,3510.9732271159196
28,1,0,758,3165.4744236307106,2265.3271584427903
55,1,0,1770,3189.1098721633157,3385.1892047430997
26,1,0,1231,3246.9789400533377,3473.0804560097777
55,2,1,1590,3174.177676335946,3342.43157729972
44,1,1,3500,3722.817832260712,3308.454054804621
23,1,0,1500,3392.5566690565415,3592.47979407724
50,2,1,2700,3218.8823501127276,3372.478195974785
85,1,0,3990,3841.22764285339,3416.625589019454
70,2,1,2000,3230.3093319872737,3453.386375979589
44,1,1,2222,3710.0954083524657,3382.086721879803
176,4,2,3000,3112.3481085127332,3531.0682135547218
70,2,0,1100,3085.2742444719624,3522.549052279929
36,1,1,1590,2883.5681402274536,3334.153902976977
50,1,1,2999,3365.1248763767285,3356.673481109239
44,2,0,2200,3271.1609376635674,3346.767248962086
88,2,0,1600,3250.6920869283194,3474.844591250053
40,1,0,1247,2750.2112546843246,3369.341651032091
56,2,1,1600,3275.7803914233314,3375.971373436635
28,1,0,1003,2707.193615765271,2176.4522899117856
56,2,2,2300,3177.000940586679,3359.4242072543834
140,3,2,2750,3318.518327579613,3450.967781558386
47,1,1,3200,3920.637555553789,2218.8946218506267
175,3,4,3500,3275.2633557691183,3499.6219258384062
41,2,1,1470,3145.492344677092,3376.7617096249705
50,2,1,2335,3204.518640698846,3397.204628225523
100,3,1,2100,3157.8128332174037,3517.249993613992
85,2,0,2200,3195.263399655688,3477.7835165534
34,2,0,2200,3075.605953115628,3347.441311224005
45,1,2,2000,3313.708695097676,3265.463929241586
40,1,0,910,3100.857727794169,3480.8052154019797
50,1,0,950,3266.0823260692137,3526.441190267545
35,1,0,1650,3363.1481849795196,3379.832467661361
50,1,0,900,3132.0917343384094,3488.6794131592155
35,1,1,2720,2832.288300616418,2259.735793340094
40,1,1,4200,3667.730031755867,3366.1592226644766
15,1,0,550,3014.6863966096976,2261.978267941078
50,2,1,1900,2833.703736587435,3408.531560380187
69,3,2,3500,3172.5407633738155,3284.0241475924718
33,1,1,1000,2869.3571388977107,2222.500669105562
62,2,1,1600,3248.1742357358116,3367.321133181202
28,1,0,819,2474.90624296811,3373.671406017366
30,1,0,2000,3231.0874483570788,3338.9394834030077
41,1,1,3400,4038.5533044671306,3356.5780411235814
74,3,2,5800,3057.855195777052,3315.3028820372833
53,1,1,3700,2794.601435159834,2217.974132860399
18,1,0,1850,2628.9992285762582,2250.971979725254
75,2,1,1450,3147.2093074462387,3635.7441168563455
28,1,0,1800,3057.2414461865264,3331.7154073267793
100,2,1,3500,3317.8176784959355,3502.306123785079
70,2,1,2550,3528.0275332807037,3349.849414282223
57,2,2,2550,3541.2576943367626,3376.499134543037
21,1,0,1000,3334.9835373766055,2273.0269896617106
60,1,0,1300,3179.203865547395,3496.667639943615
28,1,0,1550,2592.407005118889,2211.1089365653174
38,2,1,2000,2847.7843137050572,3316.930456742517
20,1,0,950,3205.477646570491,3863.432868626383
50,1,0,840,3178.671463063753,3470.787386608592
65,1,2,2000,3418.1171255728477,3364.8983606658594
34,1,0,2300,3334.7342998636145,3424.534195174387
68,2,1,3317,2632.725575047039,3417.5685768980593
39,1,0,2400,4323.630287125245,2208.609478601873
28,1,0,1637,2718.7542595153136,3372.230279819011
52,1,1,1986,3684.312692120007,3336.6769315713127
56,2,1,2300,3268.9094570199786,3384.558023810439
34,1,0,1000,2814.1566583849058,2274.6848117928735
23,1,0,1230,2949.7651521871067,3356.447084978105
42,2,0,2850,3309.2746804576254,3309.5900309685094
55,2,1,2500,2730.8810165714294,3353.8961490185466
30,1,0,1100,3223.804827887219,3379.260889332426
49,1,1,2300,3146.341834545329,3369.7138916194394
99,3,2,6000,3367.197344257752,3351.3433000687905
